Tempo,Usina,Potencia Ativa(kW),Potencia Ativa Prevista (Random Forest),PR,Status
2024-12-10 05:53:00,BET01 ,25.086,23.089668624679813,1.0864599404941815,Normal
2024-12-10 05:58:00,BET01 ,33.425,28.51582859578789,1.1721560146050691,Normal
2024-12-10 06:03:00,BET01 ,42.583,41.125384573296806,1.0354432047706525,Normal
2024-12-10 06:08:00,BET01 ,50.786,52.43048485854619,0.9686349484849722,Normal
2024-12-10 06:13:00,BET01 ,61.322,66.50648991504403,0.9220453534434498,Normal
2024-12-10 06:18:00,BET01 ,70.872,78.47066158919336,0.9031655725171073,Normal
2024-12-10 06:23:00,BET01 ,88.794,87.61701862186517,1.013433250715987,Normal
2024-12-10 06:28:00,BET01 ,89.795,97.427151940223,0.9216629883124804,Normal
2024-12-10 06:33:00,BET01 ,101.865,105.14166857175468,0.9688356803133812,Normal
2024-12-10 06:38:00,BET01 ,117.145,111.21575159408027,1.0533130273449083,Normal
2024-12-10 06:43:00,BET01 ,131.056,132.45026905983653,0.9894732636654242,Normal
2024-12-10 06:48:00,BET01 ,152.841,149.73564698626467,1.0207389027011062,Normal
2024-12-10 06:53:00,BET01 ,177.556,156.1755334830558,1.136900230401735,Normal
2024-12-10 06:58:00,BET01 ,188.46,164.45264235217843,1.145983410813244,Normal
2024-12-10 07:03:00,BET01 ,197.67,178.06039286820854,1.110128967008994,Normal
2024-12-10 07:08:00,BET01 ,200.93,193.1774472624964,1.0401317692482455,Normal
2024-12-10 07:13:00,BET01 ,186.601,168.82923692449495,1.1052647242814528,Normal
2024-12-10 07:18:00,BET01 ,194.925,165.45627851606133,1.178105791742911,Normal
2024-12-10 07:23:00,BET01 ,194.669,175.84699388625776,1.1070362688481146,Normal
2024-12-10 07:28:00,BET01 ,193.265,172.61281139792752,1.1196445874139818,Normal
2024-12-10 07:33:00,BET01 ,84.128,161.29247639112668,0.5215866349276798,Normal
2024-12-10 07:38:00,BET01 ,229.575,189.40450921475957,1.2120883549804635,Normal
2024-12-10 07:43:00,BET01 ,215.498,172.39955909462003,1.2499915958701828,Normal
2024-12-10 07:48:00,BET01 ,211.741,208.30721224481937,1.0164842480400773,Normal
2024-12-10 07:53:00,BET01 ,187.821,197.80673410489285,0.9495177242065095,Normal
2024-12-10 07:58:00,BET01 ,182.393,154.58445239444347,1.179892267138219,Normal
2024-12-10 08:03:00,BET01 ,65.316,110.93728286769976,0.5887650960218105,Normal
2024-12-10 08:08:00,BET01 ,250.011,190.6016898911573,1.3116935119660706,Normal
2024-12-10 08:13:00,BET01 ,59.807,62.91241584132843,0.9506390622614047,Normal
2024-12-10 08:18:00,BET01 ,250.028,163.99163625718347,1.5246387297940494,Normal
2024-12-10 08:23:00,BET01 ,249.982,218.58001005964368,1.1436635945427382,Normal
2024-12-10 08:28:00,BET01 ,250.047,237.88691424052627,1.0511170856047118,Normal
2024-12-10 08:33:00,BET01 ,250.014,235.14139846131343,1.0632496091118275,Normal
2024-12-10 08:38:00,BET01 ,79.962,82.9477471150822,0.9640044821116148,Normal
2024-12-10 08:43:00,BET01 ,250.003,227.37085240398625,1.0995384736289837,Normal
2024-12-10 08:48:00,BET01 ,249.983,227.46765637013317,1.0989826157668328,Normal
2024-12-10 08:53:00,BET01 ,219.796,230.98014847658527,0.9515796117097092,Normal
2024-12-10 08:58:00,BET01 ,249.985,223.7722692984495,1.1171402103742805,Normal
2024-12-10 09:03:00,BET01 ,250.03,226.69362515668365,1.102942351498358,Normal
2024-12-10 09:08:00,BET01 ,249.995,245.3959054116209,1.018741529450806,Normal
2024-12-10 09:13:00,BET01 ,250.02,246.8125849027959,1.0129953466451775,Normal
2024-12-10 09:18:00,BET01 ,249.985,245.6172642474725,1.0177826903410454,Normal
2024-12-10 09:23:00,BET01 ,250.04,247.5304790942441,1.0101382299058228,Normal
2024-12-10 09:28:00,BET01 ,89.83200000000001,102.1446828121047,0.8794584067116455,Normal
2024-12-10 09:33:00,BET01 ,248.038,169.67634453287334,1.461830172513793,Normal
2024-12-10 09:38:00,BET01 ,184.724,211.43688223103723,0.8736602528888595,Normal
2024-12-10 09:43:00,BET01 ,250.021,238.83817038019916,1.046821785655112,Normal
2024-12-10 09:53:00,BET01 ,250.029,236.8260552251369,1.0557495447969685,Normal
2024-12-10 09:58:00,BET01 ,250.04,247.9362865418486,1.00848489540395,Normal
2024-12-10 10:03:00,BET01 ,120.039,201.16545470535357,0.5967177623803289,Normal
2024-12-10 10:08:00,BET01 ,250.016,228.52038103664987,1.0940643406327188,Normal
2024-12-10 10:13:00,BET01 ,110.401,200.78927886174108,0.5498351337574134,Normal
2024-12-10 10:18:00,BET01 ,250.029,239.71873626823185,1.0430098368290726,Normal
2024-12-10 10:23:00,BET01 ,250.022,243.96364321223624,1.0248330312992304,Normal
2024-12-10 10:28:00,BET01 ,250.004,197.80527666625352,1.263889438206538,Normal
2024-12-10 10:33:00,BET01 ,249.825,242.6886407395301,1.0294054111421274,Normal
2024-12-10 10:38:00,BET01 ,250.013,238.3757906781568,1.048818754994945,Normal
2024-12-10 10:43:00,BET01 ,250.023,234.02709345221405,1.0683506610787017,Normal
2024-12-10 10:48:00,BET01 ,250.026,246.0794720039016,1.016037615669282,Normal
2024-12-10 10:53:00,BET01 ,249.978,246.13802196432056,1.015600913686696,Normal
2024-12-10 10:58:00,BET01 ,250.048,245.32353606296329,1.0192580948932033,Normal
2024-12-10 11:03:00,BET01 ,250.008,244.6464616189386,1.0219154544299625,Normal
2024-12-10 11:08:00,BET01 ,250.02,244.45540956891705,1.0227632124848283,Normal
2024-12-10 11:13:00,BET01 ,249.984,244.2463797900749,1.0234911166947755,Normal
2024-12-10 11:18:00,BET01 ,249.999,246.10092765716868,1.0158393240526973,Normal
2024-12-10 11:23:00,BET01 ,249.981,245.8004542024279,1.0170078847540664,Normal
2024-12-10 11:28:00,BET01 ,80.383,87.35027121275941,0.9202375548921972,Normal
2024-12-10 11:33:00,BET01 ,249.989,216.2075010537721,1.1562457305208216,Normal
2024-12-10 11:38:00,BET01 ,250.018,237.84119520594277,1.0511972065373854,Normal
2024-12-10 11:43:00,BET01 ,249.965,246.8408883649201,1.0126563781866695,Normal
2024-12-10 11:48:00,BET01 ,250.011,246.8862420560104,1.012656671015636,Normal
2024-12-10 11:53:00,BET01 ,249.966,237.350806040633,1.05314999417869,Normal
2024-12-10 11:58:00,BET01 ,249.986,247.57524153423145,1.0097374779918582,Normal
2024-12-10 12:03:00,BET01 ,250.027,243.5772874346838,1.0264791214043127,Normal
2024-12-10 12:08:00,BET01 ,249.983,247.8612526185643,1.0085602221364582,Normal
2024-12-10 12:18:00,BET01 ,130.452,186.91850798421368,0.6979084169183365,Normal
2024-12-10 12:23:00,BET01 ,53.643,91.64320844656682,0.5853461583165425,Normal
2024-12-10 12:33:00,BET01 ,249.978,138.1468337014485,1.809509442252088,Normal
2024-12-10 12:38:00,BET01 ,250.026,229.925766410863,1.0874205353445214,Normal
2024-12-10 12:43:00,BET01 ,250.011,239.3730796013976,1.0444407550603292,Normal
2024-12-10 12:48:00,BET01 ,250.028,242.94600281486476,1.0291504988889735,Normal
2024-12-10 12:53:00,BET01 ,249.954,245.1362895988672,1.0196531913288578,Normal
2024-12-10 12:58:00,BET01 ,250.021,243.73127047568116,1.0258060014705679,Normal
2024-12-10 13:03:00,BET01 ,249.999,238.3138657442277,1.0490325404242884,Normal
2024-12-10 13:08:00,BET01 ,250.034,241.71207869290785,1.0344290668140959,Normal
2024-12-10 13:13:00,BET01 ,250.018,244.1128881466288,1.024190086390786,Normal
2024-12-10 13:18:00,BET01 ,250.031,244.3955661854912,1.02305865815189,Normal
2024-12-10 13:23:00,BET01 ,249.993,242.3267232339324,1.0316361178154787,Normal
2024-12-10 13:28:00,BET01 ,249.995,239.07765991505264,1.0456644091665714,Normal
2024-12-10 13:33:00,BET01 ,250.038,240.3487955163529,1.0403130977329482,Normal
2024-12-10 13:38:00,BET01 ,249.97,241.3707386433006,1.0356267764892888,Normal
2024-12-10 13:43:00,BET01 ,250.01,241.14784918615385,1.0367498646318218,Normal
2024-12-10 13:48:00,BET01 ,250.032,237.64850359877053,1.05210845519203,Normal
2024-12-10 13:53:00,BET01 ,250.059,242.3881954978253,1.0316467742433584,Normal
2024-12-10 13:58:00,BET01 ,249.987,242.523936284006,1.0307724830395892,Normal
2024-12-10 14:03:00,BET01 ,250.024,244.5989498050781,1.0221793683057312,Normal
2024-12-10 14:08:00,BET01 ,250.041,247.7305044110945,1.0093266495153594,Normal
2024-12-10 14:13:00,BET01 ,250.049,247.85418000246452,1.0088552874013006,Normal
2024-12-10 14:18:00,BET01 ,250.061,245.084429655024,1.0203055345130694,Normal
2024-12-10 14:23:00,BET01 ,250.016,244.3056799976924,1.0233736686038635,Normal
2024-12-10 14:28:00,BET01 ,250.033,246.64432726786785,1.0137391067115518,Normal
2024-12-10 14:33:00,BET01 ,246.478,241.7103179436568,1.019724776736484,Normal
2024-12-10 14:38:00,BET01 ,245.814,236.984334810605,1.0372584339654838,Normal
2024-12-10 14:43:00,BET01 ,242.562,235.5465307690432,1.0297837934952887,Normal
2024-12-10 14:48:00,BET01 ,243.451,234.2066626882005,1.0394708553791507,Normal
2024-12-10 14:53:00,BET01 ,242.89,235.77018732080504,1.030198104179759,Normal
2024-12-10 14:58:00,BET01 ,239.567,232.98171849592103,1.0282652284762603,Normal
2024-12-10 15:03:00,BET01 ,237.692,229.1621114760591,1.0372220716112228,Normal
2024-12-10 15:08:00,BET01 ,235.607,226.4963447685396,1.0402242925411036,Normal
2024-12-10 15:13:00,BET01 ,232.627,222.59582186411197,1.0450645391808466,Normal
2024-12-10 15:23:00,BET01 ,227.279,222.8121153508626,1.0200477637497556,Normal
2024-12-10 15:28:00,BET01 ,226.63,215.1258477151063,1.0534763832755643,Normal
2024-12-10 15:33:00,BET01 ,223.458,223.9278934704857,0.9979015858042373,Normal
2024-12-10 15:38:00,BET01 ,220.788,218.51227967371145,1.0104146107014522,Normal
2024-12-10 15:43:00,BET01 ,216.705,216.83735563927277,0.999389608682127,Normal
2024-12-10 15:48:00,BET01 ,209.214,210.76108627931472,0.992659525974997,Normal
2024-12-10 15:53:00,BET01 ,205.197,200.55336654905057,1.023154103722381,Normal
2024-12-10 15:58:00,BET01 ,200.411,199.1421297861704,1.0063716814477783,Normal
2024-12-10 16:03:00,BET01 ,193.585,192.87459947854305,1.0036832248693068,Normal
2024-12-10 16:08:00,BET01 ,187.048,179.5484956035918,1.041768684116216,Normal
2024-12-10 16:13:00,BET01 ,179.314,176.28290175925187,1.0171945107012572,Normal
2024-12-10 16:23:00,BET01 ,143.93800000000002,171.95925282282698,0.8370471355112375,Normal
2024-12-10 16:28:00,BET01 ,122.359,144.3249199457096,0.8478023063932931,Normal
2024-12-10 16:33:00,BET01 ,105.587,111.30510974047876,0.9486267094672364,Normal
2024-12-10 16:38:00,BET01 ,86.936,99.68910882113246,0.8720711924106497,Normal
2024-12-10 16:43:00,BET01 ,75.52,92.53669107827096,0.8161087145003098,Normal
2024-12-10 16:48:00,BET01 ,60.49,74.53177776034735,0.8116001230307711,Normal
2024-12-10 16:53:00,BET01 ,24.507,49.80861314619376,0.4920233359653934,Normal
2024-12-10 16:58:00,BET01 ,14.326,24.38802533132537,0.5874194325031666,Normal
2024-12-10 17:03:00,BET01 ,19.863,11.747882511522658,1.6907727822880254,Normal
2024-12-10 17:08:00,BET01 ,14.274,14.8147392287095,0.9634999158364123,Normal
2024-12-10 17:13:00,BET01 ,11.331,10.724621349225838,1.0565407981343726,Normal
2024-12-10 17:18:00,BET01 ,9.909,8.41981516275516,1.1768666898808198,Normal
2024-12-10 17:23:00,BET01 ,7.77,7.40741206626788,1.0489493402673364,Normal
2024-12-10 17:28:00,BET01 ,5.2250000000000005,5.507843567461518,0.9486471313142476,Normal
2024-12-10 17:33:00,BET01 ,3.461,3.38268203548048,1.0231526237754698,Normal
2024-12-10 17:38:00,BET01 ,1.808,1.95952891254819,0.9226707441886426,Normal
2024-12-10 17:43:00,BET01 ,0.44,0.6079761742604749,0.7237125707026326,Normal
2024-12-10 17:48:00,BET01 ,0.157,0.0665416207743193,2.359425547094454,Normal
2024-12-11 05:43:00,BET01 ,9.963,6.784257982490104,1.4685467483273926,Normal
2024-12-11 05:48:00,BET01 ,12.832,11.919529224106384,1.0765525851514512,Normal
2024-12-11 05:53:00,BET01 ,18.856,16.213914995012036,1.1629516995618123,Normal
2024-12-11 05:58:00,BET01 ,22.342,22.22235524673456,1.0053839816678758,Normal
2024-12-11 06:03:00,BET01 ,47.564,30.58000615573788,1.5553953703529693,Normal
2024-12-11 06:08:00,BET01 ,61.601,52.16861215554946,1.1808058036185876,Normal
2024-12-11 06:13:00,BET01 ,72.20400000000001,76.33012862170922,0.9459436437981359,Normal
2024-12-11 06:18:00,BET01 ,78.84,87.0193125618031,0.9060057782461339,Normal
2024-12-11 06:23:00,BET01 ,79.971,89.55130081268058,0.89301885371023,Normal
2024-12-11 06:28:00,BET01 ,88.72200000000001,93.63602245945972,0.94751995727299,Normal
2024-12-11 06:33:00,BET01 ,86.934,95.11650869315122,0.9139738326650714,Normal
2024-12-11 06:38:00,BET01 ,113.182,102.83893509398766,1.1005753793206776,Normal
2024-12-11 06:43:00,BET01 ,118.244,113.04687703331363,1.0459731670885064,Normal
2024-12-11 06:48:00,BET01 ,148.999,126.02654878391824,1.182282633601827,Normal
2024-12-11 06:53:00,BET01 ,42.417,103.02129984150132,0.41173039036838716,Normal
2024-12-11 06:58:00,BET01 ,25.644,37.86285710998581,0.6772864479167037,Normal
2024-12-11 07:03:00,BET01 ,25.574,26.961707505447567,0.948530429492747,Normal
2024-12-11 07:08:00,BET01 ,37.374,28.905606564370565,1.2929671590447678,Normal
2024-12-11 07:18:00,BET01 ,49.009,42.72368171146544,1.147115558321553,Normal
2024-12-11 07:23:00,BET01 ,116.848,69.1990451516834,1.6885782129489026,Normal
2024-12-11 07:28:00,BET01 ,193.074,135.1373651464108,1.428724023076959,Normal
2024-12-11 07:33:00,BET01 ,167.996,158.82956592959422,1.0577123913722024,Normal
2024-12-11 07:38:00,BET01 ,82.368,122.06953450713954,0.6747629564785675,Normal
2024-12-11 07:43:00,BET01 ,250.007,190.4057441281059,1.3130223625595774,Normal
2024-12-11 07:48:00,BET01 ,249.982,206.53377484744115,1.210368619779755,Normal
2024-12-11 07:53:00,BET01 ,249.966,241.1037149556076,1.0367571484579745,Normal
2024-12-11 07:58:00,BET01 ,203.685,200.78259514006032,1.0144554604342824,Normal
2024-12-11 08:03:00,BET01 ,129.26,217.86535705700007,0.5933022199861804,Normal
2024-12-11 08:08:00,BET01 ,140.39600000000002,122.8749535936756,1.1425924966308694,Normal
2024-12-11 08:13:00,BET01 ,55.355,94.32749350607776,0.5868384491360765,Normal
2024-12-11 08:18:00,BET01 ,90.469,64.21732828633029,1.408794205772927,Normal
2024-12-11 08:33:00,BET01 ,249.985,148.26858911722627,1.686028048748432,Normal
2024-12-11 08:38:00,BET01 ,76.646,72.15174469294605,1.0622889346083038,Normal
2024-12-11 08:48:00,BET01 ,235.055,208.2279491797056,1.1288350143483479,Normal
2024-12-11 08:53:00,BET01 ,98.922,97.43396442408036,1.0152722470517876,Normal
2024-12-11 08:58:00,BET01 ,249.953,221.31292093493772,1.1294098823695973,Normal
2024-12-11 09:08:00,BET01 ,137.17000000000002,154.0767273927493,0.8902707262878632,Normal
2024-12-11 09:13:00,BET01 ,114.508,148.85762171821935,0.769245126170015,Normal
2024-12-11 09:18:00,BET01 ,81.368,91.9805664918784,0.8846216445860282,Normal
2024-12-11 09:23:00,BET01 ,249.988,171.05634682744622,1.4614365654153505,Normal
2024-12-11 09:28:00,BET01 ,249.924,225.63780282998047,1.1076335475058643,Normal
2024-12-11 09:33:00,BET01 ,249.987,187.48752211818268,1.3333527328950499,Normal
2024-12-11 09:38:00,BET01 ,249.981,235.10714686487165,1.0632641471493725,Normal
2024-12-11 09:43:00,BET01 ,211.677,139.15636369604854,1.5211449507429946,Normal
2024-12-11 09:48:00,BET01 ,249.984,226.2218668030983,1.105039064227969,Normal
2024-12-11 09:53:00,BET01 ,83.175,90.33141056472437,0.9207760565235871,Normal
2024-12-11 10:03:00,BET01 ,249.995,168.16518647607398,1.4866037688220832,Normal
2024-12-11 10:08:00,BET01 ,84.171,83.49302756184487,1.00812010844442,Normal
2024-12-11 10:18:00,BET01 ,249.974,233.29313968746985,1.0715017181168576,Normal
2024-12-11 10:23:00,BET01 ,249.932,155.19909222602564,1.6103960172396445,Normal
2024-12-11 10:28:00,BET01 ,249.971,239.8362384305589,1.0422570068466759,Normal
2024-12-11 10:33:00,BET01 ,249.928,246.45909412810133,1.0140749761503856,Normal
2024-12-11 10:38:00,BET01 ,248.844,236.18218997876485,1.0536103506465646,Normal
2024-12-11 10:43:00,BET01 ,249.923,239.8601519142146,1.0419529797070435,Normal
2024-12-11 10:48:00,BET01 ,249.941,227.58680692534065,1.0982227106072655,Normal
2024-12-11 10:53:00,BET01 ,175.523,244.99773519753512,0.7164270308804304,Normal
2024-12-11 10:58:00,BET01 ,249.984,244.9740072068124,1.0204511198976227,Normal
2024-12-11 11:03:00,BET01 ,249.949,241.7727561004669,1.0338178876371642,Normal
2024-12-11 11:08:00,BET01 ,249.932,243.0786941690505,1.0281937742605418,Normal
2024-12-11 11:13:00,BET01 ,119.114,126.23409483795902,0.943596103357823,Normal
2024-12-11 11:18:00,BET01 ,249.958,241.1350783063073,1.0365891257118767,Normal
2024-12-11 11:23:00,BET01 ,249.908,244.50613445617256,1.0220929652985689,Normal
2024-12-11 11:33:00,BET01 ,249.954,140.17924427473034,1.7831027788259979,Normal
2024-12-11 11:38:00,BET01 ,249.922,244.45268044191133,1.0223737352693432,Normal
2024-12-11 11:43:00,BET01 ,249.917,239.19545030088827,1.0448233847492705,Normal
2024-12-11 11:48:00,BET01 ,249.925,135.5284391946623,1.8440779033913877,Normal
2024-12-11 11:53:00,BET01 ,249.913,182.86681214799495,1.3666394523121248,Normal
2024-12-11 11:58:00,BET01 ,126.587,184.81415215183827,0.6849421352537958,Normal
2024-12-11 12:03:00,BET01 ,138.416,142.11303987109915,0.9739852171591539,Normal
2024-12-11 12:08:00,BET01 ,89.026,88.37414976291875,1.0073760283842048,Normal
2024-12-11 12:13:00,BET01 ,223.92,143.98295702222916,1.555184062273631,Normal
2024-12-11 12:18:00,BET01 ,249.925,212.44297124409843,1.1764333672062723,Normal
2024-12-11 12:23:00,BET01 ,249.948,223.39097195790075,1.1188813845489873,Normal
2024-12-11 12:28:00,BET01 ,249.956,237.67659315356067,1.0516643506350905,Normal
2024-12-11 12:33:00,BET01 ,245.339,240.2078448336065,1.0213613138652815,Normal
2024-12-11 12:38:00,BET01 ,249.921,242.4192953117253,1.0309451633321032,Normal
2024-12-11 12:43:00,BET01 ,249.93,236.66809116792595,1.0560358972205686,Normal
2024-12-11 12:48:00,BET01 ,249.928,244.89479376720163,1.020552524434566,Normal
2024-12-11 12:53:00,BET01 ,249.94,244.15922567608737,1.023676247776038,Normal
2024-12-11 12:58:00,BET01 ,101.313,85.31166429216582,1.187563281534804,Normal
2024-12-11 13:03:00,BET01 ,224.29,226.52993430023932,0.9901119721454977,Normal
2024-12-11 13:08:00,BET01 ,249.96,218.8646605504821,1.1420756524662674,Normal
2024-12-11 13:13:00,BET01 ,249.913,223.63428320475472,1.117507550357049,Normal
2024-12-11 13:18:00,BET01 ,249.931,245.66250029047052,1.0173754631027627,Normal
2024-12-11 13:23:00,BET01 ,209.512,246.0404195462141,0.8515348835220429,Normal
2024-12-11 13:28:00,BET01 ,249.923,235.7773549874224,1.0599957744599018,Normal
2024-12-11 13:33:00,BET01 ,210.756,195.6019192937674,1.0774740900342252,Normal
2024-12-11 13:38:00,BET01 ,249.928,236.9288826287954,1.0548650600423872,Normal
2024-12-11 13:43:00,BET01 ,220.358,195.53538288897025,1.1269469327969386,Normal
2024-12-11 13:48:00,BET01 ,249.904,223.196017376746,1.119661555511414,Normal
2024-12-11 14:03:00,BET01 ,249.921,225.44405052771975,1.108572168637782,Normal
2024-12-11 14:08:00,BET01 ,249.914,241.74116930471615,1.0338081871564953,Normal
2024-12-11 14:13:00,BET01 ,249.895,242.6823016319467,1.0297207432085103,Normal
2024-12-11 14:18:00,BET01 ,249.881,246.49396574512625,1.0137408404487107,Normal
2024-12-11 14:23:00,BET01 ,161.853,138.30417335734467,1.170268373477139,Normal
2024-12-11 14:28:00,BET01 ,197.024,165.18240780622023,1.1927662431893715,Normal
2024-12-11 14:33:00,BET01 ,249.948,191.36005106537465,1.306166039402915,Normal
2024-12-11 14:38:00,BET01 ,211.399,237.6083138551231,0.889695299672453,Normal
2024-12-11 14:43:00,BET01 ,249.831,231.9217438459318,1.0772211171625439,Normal
2024-12-11 14:48:00,BET01 ,232.02,227.18459756866363,1.0212840240187275,Normal
2024-12-11 14:53:00,BET01 ,111.107,193.12601351469536,0.575308307658645,Normal
2024-12-11 14:58:00,BET01 ,229.441,173.4784959353259,1.3225904384456812,Normal
2024-12-11 15:03:00,BET01 ,88.46600000000001,96.4132296888354,0.9175711703208748,Normal
2024-12-11 15:08:00,BET01 ,213.799,156.37066189894426,1.3672577541314574,Normal
2024-12-11 15:13:00,BET01 ,249.872,214.26816260947476,1.1661648513569272,Normal
2024-12-11 15:18:00,BET01 ,248.994,225.16294329410175,1.105839159664789,Normal
2024-12-11 15:23:00,BET01 ,227.369,205.3115260070656,1.10743417294641,Normal
2024-12-11 15:28:00,BET01 ,218.242,200.02990127141547,1.091046881555338,Normal
2024-12-11 15:33:00,BET01 ,216.353,214.90518920781037,1.0067369745585326,Normal
2024-12-11 15:38:00,BET01 ,214.635,209.3964503983615,1.0250173753741887,Normal
2024-12-11 15:48:00,BET01 ,196.451,210.71070041250917,0.9323256940222167,Normal
2024-12-11 15:53:00,BET01 ,196.392,188.33306030136768,1.0427908922933473,Normal
2024-12-11 15:58:00,BET01 ,194.553,185.0032500517545,1.0516193631494255,Normal
2024-12-11 16:03:00,BET01 ,197.375,185.6667611733357,1.0630605001814712,Normal
2024-12-11 16:08:00,BET01 ,190.837,186.5904121120685,1.022758875120448,Normal
2024-12-11 16:13:00,BET01 ,184.377,181.61875726316143,1.0151869926785257,Normal
2024-12-11 16:18:00,BET01 ,171.252,174.74399963392617,0.9800164833056265,Normal
2024-12-11 16:23:00,BET01 ,149.736,164.4605128917582,0.910467791733999,Normal
2024-12-11 16:28:00,BET01 ,130.135,140.75904875121864,0.9245231560921111,Normal
2024-12-11 16:33:00,BET01 ,121.024,135.00364995356705,0.8964498370349603,Normal
2024-12-11 16:38:00,BET01 ,89.655,99.7346595068749,0.8989352391965594,Normal
2024-12-11 16:43:00,BET01 ,80.772,94.8330242710675,0.8517286105853175,Normal
2024-12-11 16:48:00,BET01 ,73.32900000000001,92.54702610887334,0.7923431263337946,Normal
2024-12-11 16:53:00,BET01 ,26.659,62.83323510154152,0.4242818304185321,Normal
2024-12-11 16:58:00,BET01 ,19.349,25.350289809694324,0.7632654358294815,Normal
2024-12-11 17:03:00,BET01 ,15.606,14.215634947232862,1.0978053430555896,Normal
2024-12-11 17:08:00,BET01 ,12.357,10.885910760071592,1.1351369924254948,Normal
2024-12-11 17:13:00,BET01 ,9.1,9.033358448353583,1.0073772730294526,Normal
2024-12-11 17:18:00,BET01 ,7.57,6.631599037894225,1.141504478293029,Normal
2024-12-11 17:23:00,BET01 ,6.331,5.444963442264583,1.1627258965336436,Normal
2024-12-11 17:33:00,BET01 ,3.092,4.049721242971631,0.7635093416284455,Normal
2024-12-11 17:38:00,BET01 ,1.337,1.7723613352934584,0.7543608480821584,Normal
2024-12-11 17:43:00,BET01 ,0.443,0.3399837581300405,1.3030034212121298,Normal
2024-12-11 17:48:00,BET01 ,0.076,0.0527864898133942,1.4397623382169946,Normal
2024-12-12 05:43:00,BET01 ,4.253,3.211001760338093,1.3245087724748532,Normal
2024-12-12 05:48:00,BET01 ,6.0920000000000005,5.601902875092876,1.0874876155183248,Normal
2024-12-12 05:53:00,BET01 ,9.443,8.101890045004058,1.1655305055420893,Normal
2024-12-12 05:58:00,BET01 ,11.512,11.558156762307531,0.9960065637405046,Normal
2024-12-12 06:03:00,BET01 ,13.821,12.719579339632176,1.0865925382403152,Normal
2024-12-12 06:08:00,BET01 ,7.475,12.004814639462614,0.6226668403048838,Normal
2024-12-12 06:13:00,BET01 ,7.594,8.220784641199577,0.9237561049758729,Normal
2024-12-12 06:23:00,BET01 ,8.993,8.257376234810188,1.0890868654002566,Normal
2024-12-12 06:28:00,BET01 ,47.871,17.287093502267734,2.769175743378738,Normal
2024-12-12 06:33:00,BET01 ,63.858,54.13454149641809,1.1796165301266157,Normal
2024-12-12 06:38:00,BET01 ,157.154,82.97771335837837,1.8939302330645866,Normal
2024-12-12 06:43:00,BET01 ,147.401,159.30880583605355,0.9252533105526634,Normal
2024-12-12 06:48:00,BET01 ,151.605,152.42918544818414,0.9945929944730675,Normal
2024-12-12 06:53:00,BET01 ,182.689,154.31335824300768,1.1838832495130283,Normal
2024-12-12 06:58:00,BET01 ,180.251,173.35208686101512,1.039797116169222,Normal
2024-12-12 07:03:00,BET01 ,54.475,113.8724146126322,0.47838627278881757,Normal
2024-12-12 07:08:00,BET01 ,74.444,130.75933235081953,0.5693207411022195,Normal
2024-12-12 07:13:00,BET01 ,49.896,61.5006727023433,0.8113081988792435,Normal
2024-12-12 07:23:00,BET01 ,44.051,46.31149953524598,0.9511892390026025,Normal
2024-12-12 07:28:00,BET01 ,59.620000000000005,50.36524788805357,1.1837527362620532,Normal
2024-12-12 07:33:00,BET01 ,45.798,53.761705461711166,0.8518702970205646,Normal
2024-12-12 07:43:00,BET01 ,53.625,46.939973349656334,1.1424164986321326,Normal
2024-12-12 07:48:00,BET01 ,241.9,134.69633270864594,1.7958915074788286,Normal
2024-12-12 07:53:00,BET01 ,249.994,207.17169053602845,1.2066996188194181,Normal
2024-12-12 07:58:00,BET01 ,68.876,72.20609254275614,0.9538807263281246,Normal
2024-12-12 08:08:00,BET01 ,249.984,215.28885115823573,1.1611562728636775,Normal
2024-12-12 08:13:00,BET01 ,83.406,85.68893161675864,0.9733579171348643,Normal
2024-12-12 08:18:00,BET01 ,71.58500000000001,66.62369763488448,1.0744675324432573,Normal
2024-12-12 08:23:00,BET01 ,68.20700000000001,55.77843417500021,1.2228202711106269,Normal
2024-12-12 08:28:00,BET01 ,32.429,42.86450450528572,0.7565467132835072,Normal
2024-12-12 08:33:00,BET01 ,39.971,32.23541512795366,1.2399716225567778,Normal
2024-12-12 08:38:00,BET01 ,101.384,66.80510926707566,1.5176084750446812,Normal
2024-12-12 08:43:00,BET01 ,250.051,123.50885960687836,2.024559216204392,Normal
2024-12-12 08:48:00,BET01 ,250.003,227.8171773934434,1.0973843274699229,Normal
2024-12-12 08:58:00,BET01 ,83.793,77.47899070452277,1.08149317948083,Normal
2024-12-12 09:03:00,BET01 ,171.128,176.7231377713528,0.9683395290400971,Normal
2024-12-12 09:08:00,BET01 ,66.16,72.31231521350178,0.9149202290738846,Normal
2024-12-12 09:13:00,BET01 ,240.745,141.0537775318538,1.7067603875098858,Normal
2024-12-12 09:18:00,BET01 ,250.036,218.23302013494387,1.1457294585640194,Normal
2024-12-12 09:23:00,BET01 ,111.929,125.72073143922054,0.8902986700655005,Normal
2024-12-12 09:28:00,BET01 ,77.484,85.96905590710107,0.9013010458522414,Normal
2024-12-12 09:33:00,BET01 ,250.044,158.39256474452603,1.5786347067698543,Normal
2024-12-12 09:38:00,BET01 ,250.001,236.10109844771125,1.058872667868452,Normal
2024-12-12 09:43:00,BET01 ,105.927,86.48177651115859,1.2248476415876175,Normal
